stock_code,revenue,s_fa_eps_basic,du_profit,plus_net_invest_inc,net_cash_flows_oper_act,net_cash_flows_inv_act,net_roe,total_roe,RSI,VOL,WILLR,y,date
601992.SH,11338723328,-0.02,-10520888,-39489784,-7945676800,635901248,-0.418599993,-0.273099989,23.94740909,0.003274074,-92.1875,-0.135501355,20180608
601997.SH,10158966784,0.50999999,0,0,70393544704,-85769461760,4.455900192,0.254099995,34.33443229,0.003600421,-83.33333333,-0.073226545,20180608
601998.SH,37781999616,0.25,0,-22000000,-1.59E+11,8629000192,2.99090004,0.219899997,29.75030345,0.000686556,-93.33333333,-0.012882448,20180608
603160.SH,3079331328,0.039999999,23610176,0,-182464544,-21009076,0.550000012,0.443199992,43.7623679,0.004491714,-23.76237624,-0.130560928,20180608
603799.SH,1747176320,1.440000057,948856320,0,-163767600,-539983808,12.59589958,4.717999935,49.01102252,0.012684872,-59.37031484,-0.086565986,20180608
603833.SH,1448753024,0.180000007,86963928,0,-186757984,-480918016,1.164999962,0.784699976,53.82180383,0.006280606,-38.81578947,-0.121806506,20180608
603858.SH,12320882688,0.30250001,287268352,-8863234,1668783104,-1189400960,1.544800043,1.082700014,50.15985735,0.009627673,-87.86885246,-0.182988685,20180608
603993.SH,5782530048,0.07,2872713984,2060800,1427245440,-200255104,3.982700109,1.89349997,41.13948174,0.005889534,-65.06024096,-0.142253521,20180608
000001.SZ,27726000128,0.730000019,0,0,10988999680,-1.02E+11,5.861299992,0.404199988,26.65639988,0.005019973,-85.71428571,0.06812933,20180706
000002.SZ,18589229056,0.829999983,24227856384,241182544,-67945447424,8712541184,6.763700008,1.077299953,36.12221352,0.005272041,-88.22525597,0.021542439,20180706
000008.SZ,132799.9844,0.0218,141685936,0,-907111360,-1158724096,0.872099996,0.630200028,0,0,0,,20180706
000060.SZ,4363078144,0.170000002,1296785664,29995242,236725936,-73628864,6.066999912,3.239200115,16.19943047,0.006410834,-81.81818182,0.104072398,20180706
000063.SZ,90890477568,-1.870000005,-7250340864,52082000,-171148992,-582817984,-35.49250031,-5.940000057,10.45653897,0.042760428,-59.84555985,0.176380368,20180706
000069.SZ,35481104384,0.245499998,5769604608,605410944,-5810448384,-1398973952,3.739799976,0.969500005,22.59639998,0.004336469,-92.92929293,0.100649351,20180706
000100.SZ,1.07E+11,0.117299996,6626076160,916308992,8028001792,-18595768320,5.358300209,1.030200005,28.12671643,0.004797299,-61.53846154,0.113138686,20180706
000157.SZ,12959491072,0.109999999,2019142656,-178808176,-1892022784,-108589040,2.336899996,1.001099944,34.59087112,0.002906906,-73.91304348,0.045226131,20180706
000166.SZ,2825409792,0.090000004,0,0,-18896922624,-20068700,3.061199903,0.664399981,37.82167982,0.000778765,-62.5,0.039443155,20180706
000333.SZ,59988619264,1.970000029,15941460992,87936000,7008570880,-26909489152,16.31340027,5.521800041,35.87210517,0.006475807,-73.74179431,0.0092827,20180706
000338.SZ,34988302336,0.550000012,10862213120,14817841,-577284096,-986815616,11.88010025,3.039599895,41.43626449,0.023517284,-75.67567568,0.084662577,20180706
000402.SZ,390690080,0.289999992,3282781440,0,-2672414720,984702144,2.926500082,0.779900014,11.4334257,0.003277086,-90.53254438,0.064377682,20180706
000413.SZ,594015744,0.150000006,2106923392,-71448.71094,-2114507392,-3597900032,2.749799967,1.33070004,16.95076753,0.010472108,-68.33333333,0.085069444,20180706
000415.SZ,1533000,0.208499998,10433054720,0,5484512768,2155581952,3.890700102,0.470800012,0,0,0,,20180706
000423.SZ,1676337152,1.318400025,1093358080,0,-387789856,510242944,8.519300461,6.976500034,23.19771662,0.005747963,-85.05976096,0.022546161,20180706
000425.SZ,16891230208,0.147,1741031552,48780352,2245340416,-1340034688,4.453800201,2.127099991,37.38711732,0.012224245,-73.7704918,0.077319588,20180706
000503.SZ,138000,-0.098200001,-77518600,-99260.42188,-52764036,-37883620,-6.693200111,-6.438300133,30.50616404,0.010946075,-72.20630372,0.008372405,20180706
000538.SZ,5405299200,1.570000052,2012760704,607328.4375,325358240,804033792,8.302100182,5.679599762,30.47111848,0.00452623,-85.8728557,0.006356774,20180706
000540.SZ,6121773568,0.676500022,9082114048,-736621.6875,-5809408512,-10309630976,23.02930069,5.084700108,0,0,0,,20180706
000559.SZ,10785821696,0.164000005,781241600,115233448,38960524,453305952,9.095700264,3.977699995,23.24909786,0.002560942,-66.66666667,0.061633282,20180706
000568.SZ,2670359552,1.343000054,2686008576,18196328,348487392,-141642624,12.75489998,10.1218996,23.01702221,0.006528361,-90.16973126,0.014817492,20180706
000623.SZ,501196832,0.519999981,752521536,342360768,27754750,6302574.5,2.917399883,2.622800112,30.70947879,0.004271412,-74.28571429,0.025641026,20180706
000625.SZ,20010747904,0.340000004,2778435072,1148431488,4147367424,-554249792,3.401900053,1.566300035,14.72919665,0.002902081,-80.18867925,-0.018115942,20180706
000627.SZ,16989662208,0.170000002,1650291072,0,-29365018,-9715903488,4.479800224,0.961799979,25.60076998,0.001950253,-64.28571429,-0.004411765,20180706
000630.SZ,6155504128,0.039000001,1599052672,16951578,-1132481792,-180146736,2.353699923,1.010800004,14.2320693,0.003399966,-76.92307692,0.072815534,20180706
000651.SZ,26292936704,2.130000114,16177306624,-1555329.75,14359650304,-5387880960,16.35040092,5.9375,37.91733532,0.010337837,-78.65353038,0.007013575,20180706
000671.SZ,0,0.25,5787948544,0,850452672,-358282496,4.912399769,0.451999992,33.13313723,0.007203248,-81.81818182,0.054867257,20180706
000686.SZ,1065593408,0.109999999,0,19367170,324010336,-28906544,1.631100059,0.42019999,31.85608488,0.004458746,-51.2195122,0.0288,20180706
000709.SZ,75789418496,0.172000006,7688628736,183037280,1224950912,-10471397376,3.673700094,1.12440002,33.17396662,0.005030515,-86.36363636,0.05734767,20180706
000723.SZ,2060538880,0.129999995,1174932992,0,25967056,24825896,6.556600094,4.373799801,0,0,0,,20180706
000725.SZ,68895662080,0.085000001,11435049984,-15121347,-2470586368,-4505981952,3.48119998,1.062899947,25.02312036,0.013140276,-71.875,0.126506024,20180706
000728.SZ,791250560,0.07,0,20263190,1525948800,-18929222,0.931400001,0.283499986,29.85780896,0.004249394,-65.90909091,-0.001396648,20180706
000738.SZ,550583872,0.145899996,295731456,0,-311867232,-60963052,3.176599979,2.332299948,53.1775417,0.010901846,-33.43373494,0.025,20180706
000750.SZ,769240512,0.02,0,-146014.8438,90220608,-24462770,0.751399994,0.187700003,32.8628569,0.002816378,-61.53846154,0.028735632,20180706
000768.SZ,3132105728,0.058699999,402270048,3957458.25,870267712,-26428368,1.039199948,0.250999987,48.81567511,0.006372183,-18.26923077,0.060088552,20180706
000776.SZ,4911692800,0.379999995,0,76262200,-13157844992,1247203712,3.398200035,0.805000007,26.16604564,0.003566806,-39.70588235,0.02970297,20180706
000783.SZ,1203788288,0.07,0,26635128,1028398208,189624752,1.407500029,0.345499992,26.74904117,0.002641953,-58.62068966,0.030245747,20180706
000792.SZ,1529712640,-0.423200011,1741352064,0,-313557152,-1488008192,-6.219600201,-1.395599961,29.87349101,0.005782385,-79.04761905,-0.127906977,20180706
000826.SZ,895245120,0.389999986,1359011968,0,-751309888,-76699136,4.06430006,1.792299986,29.76507654,0.005456597,-77.65957447,0.083333333,20180706
000839.SZ,3927050240,-1.00E-04,227681456,267866192,-184403088,-337930976,-0.0056,-0.128999993,17.33862355,0.010827781,-67.9245283,0.119047619,20180706
000858.SZ,24543793152,1.858999968,9595498496,33428752,2398028544,-148357328,12.42759991,9.86289978,32.80433754,0.008320294,-88.23529412,0.050552251,20180706
000876.SZ,476695072,0.200000003,2354801664,16870.84961,-40401972,-359015584,4.080500126,3.186500072,20.03508189,0.002698356,-73.68421053,0.055105348,20180706
000895.SZ,12228209664,0.722899973,3601295104,5914018,-848894720,1949191424,17.80150032,11.01739979,32.49306853,0.012379979,-79.88505747,0.044939271,20180706
000898.SZ,19370999808,0.483999997,7073999872,72000000,437000000,-802000000,6.774000168,3.840800047,29.11838713,0.003126703,-91.04477612,0.216730038,20180706
000938.SZ,7773613056,0.703000009,1810140544,-6712226.5,-471312896,-21359112192,2.860399961,2.944200039,21.39856584,0.001827341,-94.18556701,0.127564254,20180706
000959.SZ,15143472128,0.269300014,6226957824,10808055,25167602,-414958.5313,5.353899956,1.373700023,48.90996538,0.005992819,-90.14084507,0.111111111,20180706
000961.SZ,34439585792,0.249899998,3466070272,-70248448,-4500049408,-2576633344,5.828100204,0.559499979,28.31086816,0.00892351,-84.61538462,-0.027642276,20180706
000963.SZ,7149353984,0.887000024,1835609856,1341300,1346962816,-613634560,14.39220047,8.247699738,16.5237145,0.004531144,-83.48045397,0.102944533,20180706
000983.SZ,3792245760,0.354000002,3207189760,0,2622468096,-2409273600,5.811600208,2.189599991,25.20220447,0.008560149,-87.07865169,0.065318818,20180706
001979.SZ,6939739648,0.879999995,11338518528,-18048214,-11115166720,197724416,10.82199955,2.152400017,29.17087297,0.004334229,-91.06317411,0.06557377,20180706
002007.SZ,538019712,0.486900002,605532736,16170625,-90215280,-97571936,9.356399536,8.402299881,42.63357985,0.008582008,-38.51674641,0.08490284,20180706
002008.SZ,1521702912,0.949999988,1281349376,627608.8125,-366822720,-291680064,12.39299965,6.467299938,28.91372351,0.016932481,-87.59590793,0.022308022,20180706
002024.SZ,37377273856,0.646600008,6847525888,1587000,-5028809216,5912402944,7.511600018,3.377599955,27.91595414,0.007858472,-82.47863248,0.069968553,20180706
002027.SZ,10213134336,0.230000004,4078749440,73972.14063,4800012288,-2905180928,26.76930046,20.19980049,26.0708893,0.003811827,-84.24242424,0.161764706,20180706
002044.SZ,742389312,0.050000001,670662528,-3979003.75,-288185760,-240211664,2.652800083,1.630100012,26.70700561,0.003292925,-59.80392157,0.005877034,20180706
002065.SZ,1280519936,0.106299996,459853664,0,-570480512,325477792,3.61590004,2.235100031,45.95458801,0.017554445,-24,0.009750813,20180706
002074.SZ,4757932032,0.409999996,712010880,-608882,1274658560,-1839578240,5.417500019,2.582499981,24.61074997,0.01187132,-72.22222222,0.079245283,20180706
002081.SZ,19600656384,0.374000013,1266323712,-159140.125,1100571392,-49337708,8.186400414,3.57159996,26.4987965,0.005040648,-83.42541436,0.117647059,20180706
002142.SZ,6433416192,1.120000005,0,0,11718652928,-38018985984,8.867500305,0.542599976,42.2100148,0.002502599,-68.92655367,0.03892944,20180706
002146.SZ,5110062080,0.519999981,4086258176,-1246426.625,-807039552,-887787072,7.961500168,1.389999986,28.04288853,0.008051446,-90.90909091,0.087248322,20180706
002153.SZ,548509888,0.189999998,216834352,110363.2031,-39859736,-1079971840,2.52699995,2.51850009,45.88104433,0.022382666,-38.79781421,0.157256668,20180706
002174.SZ,887782464,0.560000002,610952128,0,61834348,-245782240,11.92399979,7.363200188,34.80272525,0.005478808,-52.44755245,0.002083333,20180706
002202.SZ,3583893248,0.420300007,2868964096,22504470,-2243249920,-1250297984,6.653399944,2.174499989,28.32659657,0.005859491,-78.05555556,0.178723404,20180706
002230.SZ,856220352,0.059999999,424943520,0,-483684928,-344029376,1.730499983,1.012199998,29.84296295,0.016202349,-60.30927835,0.040592784,20180706
002236.SZ,2648612352,0.370000005,1359781376,-9332581,-1384225664,-142233824,9.856900215,4.998899937,20.88281283,0.012417651,-97.2875226,0.142535211,20180706
002241.SZ,4525923840,0.140000001,1325399680,-829138.625,357015072,-544583424,2.966099977,1.637199998,27.18523201,0.009411496,-73.91304348,0.059322034,20180706
002252.SZ,401762464,-0.170000002,-880889728,0,-137940224,-404446080,-7.322500229,-6.101900101,0,0,0,,20180706
002292.SZ,3360668416,0.079999998,235018160,-10468229,185950960,-1440024448,1.841500044,1.123900056,22.27398145,0.009675859,-58.62068966,0.020118343,20180706
002294.SZ,972205184,0.75,1015846272,0,429537440,-875742080,13.15229988,11.65550041,22.43874602,0.005408453,-91.48580968,0.026631548,20180706
002304.SZ,17183109120,3.319999933,7038653952,-3893529.25,7405044736,-5964333056,16.36630058,11.83850002,40.09163273,0.00372518,-66.65327441,0.017840449,20180706
002310.SZ,1229266816,0.25,1117506176,-3343858.25,26521172,-872900992,5.625599861,1.762099981,0,0,0,,20180706
002352.SZ,15470946304,0.50999999,4650601984,-39894900,9144698,1872220544,6.596700191,3.784600019,28.40641472,0.000617379,-54.75,0.012788308,20180706
002385.SZ,3967597568,0.029999999,531886880,6209512.5,-588239360,-324924320,1.046399951,0.442299992,20.79124265,0.006291399,-85.32110092,0.023866348,20180706
002411.SZ,826850112,0.281399995,743383936,0,168483888,-178586656,4.53249979,2.233400106,0.213675214,0.000763606,0,,20180706
002415.SZ,31934543872,0.449000001,4861499904,0,6216364544,-3383166464,13.81840038,8.086500168,20.80926826,0.002956203,-79.0368272,0.087692308,20180706
002424.SZ,608887296,0.189999998,379892416,0,-188697360,-86351016,7.364600182,5.514400005,21.43936451,0.00795207,-72.72727273,0.061032864,20180706
002426.SZ,3416449792,0.094400004,739674496,-3587434.25,-514275008,-366168256,3.572700024,1.661000013,23.91108564,0.005069627,-17.94871795,0.165730337,20180706
002450.SZ,9232749568,0.430000007,2166926080,-10652412,-47582840,-573395840,7.739600182,4.27159977,0,0,0,,20180706
002456.SZ,26746419200,0.276800007,2041128832,-1944468.375,810682496,-3414314240,7.628099918,2.124200106,34.73816604,0.014122252,-43.37349398,0.11252384,20180706
002460.SZ,625153216,0.75999999,1042833856,-234011.6563,-29051708,-324666656,18.2371006,9.973400116,41.53028417,0.036117143,-23.79807692,-0.019804595,20180706
002465.SZ,744267904,0.079999998,308086240,610535.75,-470737312,-288865376,2.288399935,1.557800055,44.86700869,0.014046435,-32.90322581,0.041002278,20180706
002466.SZ,1063631808,1.149999976,2290231552,-2611797.75,659532032,-230401040,13.44909954,8.536600113,32.91761583,0.007866536,-71.33757962,-0.003577441,20180706
002468.SZ,2176993792,0.569999993,1279543040,-559591.75,48074920,221848528,11.8519001,9.705300331,16.79231845,0.005794605,-79.47368421,0.122222222,20180706
002470.SZ,5713251328,0.270000011,1365961600,25172394,241512528,-147146352,8.381899834,4.909800053,22.81251518,0.003143495,-87.5,0.105180534,20180706
002475.SZ,3932532224,0.25999999,1396777728,1454391.125,275969760,-325689792,5.998700142,2.825700045,37.20539244,0.003779198,-66.03773585,-0.128671329,20180706
002500.SZ,840526400,0.039000001,0,0,3621918720,-3351875,0.892799973,0.175999999,35.94886165,0.007551552,-54.41176471,0.019578313,20180706
002508.SZ,1361883520,0.699999988,780367936,-1051104.75,186092336,-19722182,12.62310028,7.988599777,24.58981412,0.009928781,-88.29787234,0.011275546,20180706
002555.SZ,1618738048,0.370000005,990138304,-2238311.5,638703424,-209026016,13.44190025,9.840100288,34.83595943,0.005150914,-41.12903226,0.041773231,20180706
002558.SZ,748222848,0.349999994,731266432,0,483758112,-289266144,7.977200031,5.664899826,24.09290094,0.001719124,-70.50691244,-0.134222222,20180706
002572.SZ,953800832,0.399500012,606894464,0,-170058448,417190240,8.345899582,5.117499828,24.9183852,0.007869953,-88.16644993,0.045392954,20180706
002594.SZ,21046138880,0.129999995,7018454016,-3076000,-2418308096,-3500328960,0.88349998,0.473399997,36.31667541,0.00563334,-51.23762376,-0.065826635,20180706
002601.SZ,2365161728,0.670000017,2149281024,30240.65039,57219612,-229100752,9.947600365,6.400700092,27.24550961,0.004785537,-77.70700637,0.174389217,20180706
002602.SZ,858461056,0.50999999,871112384,0,-11031874,-91225632,5.046999931,6.364299774,37.5,0.000118963,0,,20180706
002608.SZ,3859149056,0.310000002,2819025664,219857808,587090944,-291933760,4.560299873,2.705699921,41.6898032,0.000706962,-20,0.116045845,20180706
002624.SZ,1910221184,0.589999974,1008916224,20122082,-25133248,2409848576,9.148400307,4.790400028,33.09913153,0.002852947,-89.18918919,-0.009189925,20180706
002673.SZ,3406329344,0.07,0,5267583,-5237357056,-119495216,1.433899999,0.496800005,44.23392055,0.008234347,-52.5,0.055096419,20180706
002714.SZ,1967844736,-0.039999999,775649024,1699794.875,344713696,-1536686720,-0.663299978,-0.316799998,7.164079207,0.002815597,-97.77598059,0.246806569,20180706
002736.SZ,12746787840,0.119999997,0,295105280,-7270375424,-437693376,2.257200003,0.570200026,33.4795982,0.000552839,-59.5959596,0.017957351,20180706
002739.SZ,3331385088,0.766600013,1737228032,4357602.5,726690944,-1111471488,7.236100197,3.944000006,0,0,0,,20180706
002797.SZ,368458944,0.02,0,24285240,9326212,-191658960,0.821500003,0.236200005,31.6778729,0.017369197,-72.28915663,-0.017460317,20180706
002831.SZ,5542362624,0.665499985,492945920,0,264838816,-809600192,5.298500061,3.017100096,59.84504201,0.002363444,-31.97740113,-0.02916433,20180706
002839.SZ,603401664,0.230000004,0,10890410,-940935552,-1754461952,4.697000027,0.404100001,24.04640584,0.017016102,-73.01587302,0.058823529,20180706
002841.SZ,1619010304,0.600000024,446662112,0,-319188064,-52832228,14.15779972,7.139800072,35.21120076,0.002550354,-51.80722892,0.158693564,20180706
300003.SZ,1031621632,0.45449999,1204911360,-2092356.25,158657936,-509445600,12.82089996,6.297599792,32.7711935,0.009498241,-86.49237473,0.068396226,20180706
300015.SZ,1197462656,0.216700003,909872512,0,159027664,-314855648,10.14369965,5.881899834,40.34277729,0.005944155,-84.53865337,0.122563594,20180706
300017.SZ,1175058944,0.185000002,727520320,-933811.1875,-21808824,334384928,5.419400215,4.160999775,42.44202863,0.020580475,-40.25974026,0.051158301,20180706
300024.SZ,450893984,0.140000001,282455616,-2155198,-287590720,30856844,3.529299974,2.427599907,38.96390378,0.00787311,-51.92307692,0.03641791,20180706
300027.SZ,543731904,0.100000001,796432256,24282038,-300482912,-341437312,2.811000109,2.044399977,31.311685,0.018745596,-62.66666667,0.100164204,20180706
300033.SZ,268210848,0.360000014,221276064,0,133116640,44266040,6.632599831,4.765600204,29.83388306,0.010715239,-47.39884393,0.0521251,20180706
300059.SZ,535921536,0.108499996,866096384,14646496,111673256,-78581576,3.657399893,1.284399986,47.44580825,0.022662948,-30.57324841,0.052754073,20180706
300070.SZ,1119447808,0.116099998,978194048,0,-1711564032,815998848,2.00090003,0.877300024,19.02616547,0.010828347,-97.35849057,0.187335092,20180706
